listing_id,sme_id,country,city,waste_category,waste_item,volume_kg,contamination_risk,ai_routing_score,recommended_recycler_id,match_status,total_co2_offset,status,pH,created_at,waste_type_id,subcategory_id,toxicity_level,recommended_handling,storage_risk_level,documentation_status,regulatory_category,distance_km,fuel_used_liters,actual_weight_received,emissions_avoided_kg,estimated_distance,transport_emissions,recycling_savings,processing_efficiency,net_climate_impact,climate_impact_level,predicted_climate_impact
631,316,Nigeria,Ibadan,Organic,Market Waste,497.04,High,,32,Unmatched,196.53,In Progress,6.09,2025-12-22 00:26:29,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,92.54,1.46,39.15,244.45,92.54,3.9128000000000003,244.45,0.07876629647513278,133.58,High,High
631,316,Nigeria,Ibadan,Organic,Market Waste,497.04,High,,32,Unmatched,196.53,In Progress,6.09,2025-12-22 00:26:29,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,92.54,1.46,39.15,244.45,92.54,3.9128000000000003,244.45,0.07876629647513278,-3.31,Low,High
632,316,Nigeria,Ibadan,Organic,Market Waste,25.47,Medium,,18,Matched,5.25,Closed,5.78,2026-01-17 21:51:47,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,133.58,High,High
632,316,Nigeria,Ibadan,Organic,Market Waste,25.47,Medium,,18,Matched,5.25,Closed,5.78,2026-01-17 21:51:47,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-3.31,Low,High
633,317,Nigeria,Abuja,Solid,Scrap Metal,228.35,Low,,41,Matched,226.73,Closed,7.11,2026-02-28 01:20:30,2,7,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,-18.01,Low,Low
633,317,Nigeria,Abuja,Solid,Scrap Metal,228.35,Low,,41,Matched,226.73,Closed,7.11,2026-02-28 01:20:30,2,7,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,7.88,Low,Low
634,317,Nigeria,Abuja,Organic,Agricultural Residue,459.41,High,,42,Unmatched,347.76,Open,6.53,2026-02-16 08:51:42,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-18.01,Low,Low
634,317,Nigeria,Abuja,Organic,Agricultural Residue,459.41,High,,42,Unmatched,347.76,Open,6.53,2026-02-16 08:51:42,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,7.88,Low,Low
635,318,Nigeria,Abuja,Organic,Market Waste,63.45,Medium,,27,Unmatched,29.08,In Progress,6.62,2025-10-01 03:30:02,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,-1.81,Low,High
635,318,Nigeria,Abuja,Organic,Market Waste,63.45,Medium,,27,Unmatched,29.08,In Progress,6.62,2025-10-01 03:30:02,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,,,,,,,,,104.49,High,High
636,318,Nigeria,Abuja,Organic,Agricultural Residue,237.13,Medium,,36,Unmatched,99.18,Open,6.63,2026-02-26 16:56:07,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,87.55,9.12,16.25,141.38,87.55,24.4416,141.38,0.06852781174882976,-1.81,Low,High
636,318,Nigeria,Abuja,Organic,Agricultural Residue,237.13,Medium,,36,Unmatched,99.18,Open,6.63,2026-02-26 16:56:07,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,87.55,9.12,16.25,141.38,87.55,24.4416,141.38,0.06852781174882976,104.49,High,High
637,319,Kenya,Mombasa,Liquid,Industrial Effluent,38.4,High,,38,Matched,6.12,In Progress,8.81,2026-02-28 15:19:25,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,1.05,1.39,41.03,18.94,1.05,3.7252,18.94,1.0684895833333334,11.63,Medium,Medium
637,319,Kenya,Mombasa,Liquid,Industrial Effluent,38.4,High,,38,Matched,6.12,In Progress,8.81,2026-02-28 15:19:25,3,11,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,1.05,1.39,41.03,18.94,1.05,3.7252,18.94,1.0684895833333334,-68.58,Low,Medium
638,319,Kenya,Mombasa,Organic,Agricultural Residue,442.57,High,,1,Matched,243.65,Open,6.76,2025-12-29 13:38:46,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,11.63,Medium,Medium
638,319,Kenya,Mombasa,Organic,Agricultural Residue,442.57,High,,1,Matched,243.65,Open,6.76,2025-12-29 13:38:46,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-68.58,Low,Medium
639,320,Nigeria,Ibadan,Solid,PET Bottles,318.04,Low,,55,Matched,155.34,In Progress,7.26,2025-10-28 02:09:51,2,5,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,36.0,Medium,Medium
639,320,Nigeria,Ibadan,Solid,PET Bottles,318.04,Low,,55,Matched,155.34,In Progress,7.26,2025-10-28 02:09:51,2,5,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,-15.56,Low,Medium
640,320,Nigeria,Ibadan,Organic,Food Scraps,173.45,Low,,49,Unmatched,139.75,Closed,5.02,2025-11-11 07:39:09,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,36.0,Medium,Medium
640,320,Nigeria,Ibadan,Organic,Food Scraps,173.45,Low,,49,Unmatched,139.75,Closed,5.02,2025-11-11 07:39:09,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-15.56,Low,Medium
641,321,Kenya,Nairobi,Organic,Market Waste,286.57,Low,,3,Unmatched,214.93,Closed,6.07,2025-11-07 00:11:27,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,27.54,Medium,Medium
641,321,Kenya,Nairobi,Organic,Market Waste,286.57,Low,,3,Unmatched,214.93,Closed,6.07,2025-11-07 00:11:27,1,3,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Completed,General,,,,,,,,,-49.5,Low,Medium
642,321,Kenya,Nairobi,Organic,Food Scraps,429.56,Low,,32,Matched,137.56,In Progress,6.62,2025-09-25 17:59:26,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,27.54,Medium,Medium
642,321,Kenya,Nairobi,Organic,Food Scraps,429.56,Low,,32,Matched,137.56,In Progress,6.62,2025-09-25 17:59:26,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,In Progress,General,,,,,,,,,-49.5,Low,Medium
643,322,Kenya,Kisumu,Liquid,Septage/Sewage,369.64,Low,,19,Matched,96.05,Open,7.41,2025-11-13 06:05:29,3,12,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,,,,,,,,,-16.11,Low,High
643,322,Kenya,Kisumu,Liquid,Septage/Sewage,369.64,Low,,19,Matched,96.05,Open,7.41,2025-11-13 06:05:29,3,12,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,,,,,,,,,96.86,High,High
644,322,Kenya,Kisumu,Organic,Food Scraps,221.08,Medium,,56,Matched,62.45,Closed,5.95,2026-01-05 21:16:43,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,95.39,12.66,,133.69,95.39,33.9288,133.69,,-16.11,Low,High
644,322,Kenya,Kisumu,Organic,Food Scraps,221.08,Medium,,56,Matched,62.45,Closed,5.95,2026-01-05 21:16:43,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Completed,General,95.39,12.66,,133.69,95.39,33.9288,133.69,,96.86,High,High
645,323,Nigeria,Ibadan,Solid,Scrap Metal,326.88,Medium,,38,Unmatched,357.8,Open,7.23,2025-12-03 14:03:42,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-34.11,Low,Low
645,323,Nigeria,Ibadan,Solid,Scrap Metal,326.88,Medium,,38,Unmatched,357.8,Open,7.23,2025-12-03 14:03:42,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-35.77,Low,Low
646,323,Nigeria,Ibadan,Organic,Livestock Manure,183.46,Medium,,2,Unmatched,156.69,In Progress,5.97,2026-02-19 18:12:01,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-34.11,Low,Low
646,323,Nigeria,Ibadan,Organic,Livestock Manure,183.46,Medium,,2,Unmatched,156.69,In Progress,5.97,2026-02-19 18:12:01,1,4,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-35.77,Low,Low
647,324,Kenya,Kisumu,Solid,Scrap Metal,494.28,Medium,,31,Matched,375.57,Open,6.62,2025-10-30 09:11:00,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,-62.83,Low,High
647,324,Kenya,Kisumu,Solid,Scrap Metal,494.28,Medium,,31,Matched,375.57,Open,6.62,2025-10-30 09:11:00,2,7,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,In Progress,General,,,,,,,,,121.93,High,High
648,324,Kenya,Kisumu,Organic,Market Waste,159.54,High,,27,Unmatched,65.18,Closed,5.23,2026-01-15 19:11:47,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,11.34,1.59,25.31,154.91,11.34,4.2612000000000005,154.91,0.15864360035100916,-62.83,Low,High
648,324,Kenya,Kisumu,Organic,Market Waste,159.54,High,,27,Unmatched,65.18,Closed,5.23,2026-01-15 19:11:47,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,11.34,1.59,25.31,154.91,11.34,4.2612000000000005,154.91,0.15864360035100916,121.93,High,High
649,325,Kenya,Kisumu,Organic,Livestock Manure,164.09,High,,48,Unmatched,96.07,Open,6.83,2026-02-07 18:35:15,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,15.69,Medium,Medium
649,325,Kenya,Kisumu,Organic,Livestock Manure,164.09,High,,48,Unmatched,96.07,Open,6.83,2026-02-07 18:35:15,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,66.72,High,Medium
650,325,Kenya,Kisumu,Organic,Market Waste,360.84,Medium,,13,Matched,192.0,Open,5.44,2025-10-04 09:01:59,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,14.33,1.05,6.82,158.69,14.33,2.8140000000000005,158.69,0.018900343642611686,15.69,Medium,High
650,325,Kenya,Kisumu,Organic,Market Waste,360.84,Medium,,13,Matched,192.0,Open,5.44,2025-10-04 09:01:59,1,3,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,14.33,1.05,6.82,158.69,14.33,2.8140000000000005,158.69,0.018900343642611686,66.72,High,High
651,326,Nigeria,Abuja,Solid,Textiles/Used Clothing,494.26,Medium,,60,Unmatched,461.26,In Progress,6.83,2026-02-02 21:14:05,2,8,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-14.49,Low,Low
651,326,Nigeria,Abuja,Solid,Textiles/Used Clothing,494.26,Medium,,60,Unmatched,461.26,In Progress,6.83,2026-02-02 21:14:05,2,8,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,7.43,Low,Low
652,326,Nigeria,Abuja,Organic,Agricultural Residue,124.45,Medium,,10,Unmatched,68.85,In Progress,5.38,2026-02-27 10:40:28,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,-14.49,Low,Low
652,326,Nigeria,Abuja,Organic,Agricultural Residue,124.45,Medium,,10,Unmatched,68.85,In Progress,5.38,2026-02-27 10:40:28,1,2,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,7.43,Low,Low
653,327,Kenya,Nairobi,Organic,Food Scraps,350.63,High,,52,Matched,172.04,Closed,5.17,2026-01-06 19:03:16,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,39.17,12.61,33.8,89.06,39.17,33.7948,89.06,0.09639791232923595,4.9,Low,Low
653,327,Kenya,Nairobi,Organic,Food Scraps,350.63,High,,52,Matched,172.04,Closed,5.17,2026-01-06 19:03:16,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,39.17,12.61,33.8,89.06,39.17,33.7948,89.06,0.09639791232923595,-13.71,Low,Low
654,327,Kenya,Nairobi,Solid,PET Bottles,240.69,High,,28,Matched,104.96,In Progress,6.51,2025-10-04 21:58:09,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,4.9,Low,Low
654,327,Kenya,Nairobi,Solid,PET Bottles,240.69,High,,28,Matched,104.96,In Progress,6.51,2025-10-04 21:58:09,2,5,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-13.71,Low,Low
655,328,Kenya,Eldoret,Organic,Food Scraps,367.15,Low,,5,Unmatched,78.05,Closed,5.43,2026-01-09 10:46:04,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-3.69,Low,Low
655,328,Kenya,Eldoret,Organic,Food Scraps,367.15,Low,,5,Unmatched,78.05,Closed,5.43,2026-01-09 10:46:04,1,1,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-6.86,Low,Low
656,328,Kenya,Eldoret,Organic,Agricultural Residue,46.78,High,,48,Matched,32.53,In Progress,5.69,2025-11-20 22:15:27,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-3.69,Low,Low
656,328,Kenya,Eldoret,Organic,Agricultural Residue,46.78,High,,48,Matched,32.53,In Progress,5.69,2025-11-20 22:15:27,1,2,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-6.86,Low,Low
657,329,Kenya,Nairobi,Organic,Food Scraps,42.04,Medium,,2,Unmatched,19.12,In Progress,6.48,2025-11-08 14:27:05,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,1.26,Low,Medium
657,329,Kenya,Nairobi,Organic,Food Scraps,42.04,Medium,,2,Unmatched,19.12,In Progress,6.48,2025-11-08 14:27:05,1,1,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,General,,,,,,,,,13.96,Medium,Medium
658,329,Kenya,Nairobi,Organic,Livestock Manure,236.02,Low,,18,Unmatched,100.91,Closed,5.96,2025-09-29 13:58:42,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,1.26,Low,Medium
658,329,Kenya,Nairobi,Organic,Livestock Manure,236.02,Low,,18,Unmatched,100.91,Closed,5.96,2025-09-29 13:58:42,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,13.96,Medium,Medium
659,330,Kenya,Eldoret,Liquid,Industrial Effluent,398.82,Medium,,5,Matched,147.11,In Progress,6.18,2026-01-04 12:13:32,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,Regulated,,,,,,,,,15.34,Medium,High
659,330,Kenya,Eldoret,Liquid,Industrial Effluent,398.82,Medium,,5,Matched,147.11,In Progress,6.18,2026-01-04 12:13:32,3,11,Medium,"Store securely, avoid mixing with other waste, schedule timely pickup.",Elevated,Not Started,Regulated,,,,,,,,,53.28,High,High
660,330,Kenya,Eldoret,Liquid,Greywater,260.81,Low,,41,Matched,54.45,In Progress,5.27,2026-02-19 02:16:28,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,64.15,8.26,7.91,106.09,64.15,22.1368,106.09,0.030328591695103716,15.34,Medium,High
660,330,Kenya,Eldoret,Liquid,Greywater,260.81,Low,,41,Matched,54.45,In Progress,5.27,2026-02-19 02:16:28,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,In Progress,Regulated,64.15,8.26,7.91,106.09,64.15,22.1368,106.09,0.030328591695103716,53.28,High,High
661,331,Kenya,Kisumu,Organic,Livestock Manure,435.41,High,,3,Matched,148.47,In Progress,6.05,2025-12-28 15:24:52,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-70.33,Low,Low
661,331,Kenya,Kisumu,Organic,Livestock Manure,435.41,High,,3,Matched,148.47,In Progress,6.05,2025-12-28 15:24:52,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-21.44,Low,Low
662,331,Kenya,Kisumu,Organic,Food Scraps,337.27,High,,1,Matched,158.96,Open,5.95,2025-12-17 19:23:23,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-70.33,Low,Low
662,331,Kenya,Kisumu,Organic,Food Scraps,337.27,High,,1,Matched,158.96,Open,5.95,2025-12-17 19:23:23,1,1,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-21.44,Low,Low
663,332,Nigeria,Ibadan,Liquid,Greywater,398.18,Low,,49,Matched,118.98,Closed,4.65,2025-12-08 10:56:10,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,91.74,7.35,41.77,368.61,91.74,19.698,368.61,0.1049023054899794,301.21,High,High
663,332,Nigeria,Ibadan,Liquid,Greywater,398.18,Low,,49,Matched,118.98,Closed,4.65,2025-12-08 10:56:10,3,10,Low,Store safely and avoid uncontrolled disposal.,Normal,Not Started,Regulated,91.74,7.35,41.77,368.61,91.74,19.698,368.61,0.1049023054899794,-65.65,Low,High
664,332,Nigeria,Ibadan,Organic,Livestock Manure,474.52,Low,,28,Matched,265.42,Closed,6.61,2025-10-27 05:56:02,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,301.21,High,High
664,332,Nigeria,Ibadan,Organic,Livestock Manure,474.52,Low,,28,Matched,265.42,Closed,6.61,2025-10-27 05:56:02,1,4,Low,"Keep in covered bins, avoid open dumping, schedule frequent pickups.",Normal,Not Started,General,,,,,,,,,-65.65,Low,High
665,333,Kenya,Nakuru,Organic,Livestock Manure,138.53,High,,54,Matched,46.63,In Progress,5.76,2025-11-22 23:05:26,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,-6.08,Low,Low
665,333,Kenya,Nakuru,Organic,Livestock Manure,138.53,High,,54,Matched,46.63,In Progress,5.76,2025-11-22 23:05:26,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,In Progress,Hazardous,,,,,,,,,0.75,Low,Low
666,333,Kenya,Nakuru,Organic,Livestock Manure,286.35,High,,49,Matched,90.71,Open,6.38,2026-02-18 00:29:04,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,-6.08,Low,Low
666,333,Kenya,Nakuru,Organic,Livestock Manure,286.35,High,,49,Matched,90.71,Open,6.38,2026-02-18 00:29:04,1,4,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Not Started,Hazardous,,,,,,,,,0.75,Low,Low
667,334,Nigeria,Kano,Solid,LDPE 'Sachet' Water Bags,108.7,Low,,15,Matched,64.06,In Progress,7.24,2025-10-01 09:44:51,2,6,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,-20.43,Low,Low
667,334,Nigeria,Kano,Solid,LDPE 'Sachet' Water Bags,108.7,Low,,15,Matched,64.06,In Progress,7.24,2025-10-01 09:44:51,2,6,Low,"Keep clean and dry, avoid burning, store in bags or bales.",Normal,Completed,General,,,,,,,,,-8.23,Low,Low
668,334,Nigeria,Kano,Liquid,Septage/Sewage,324.67,Low,,6,Unmatched,84.95,In Progress,9.87,2026-01-21 00:51:36,3,12,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,,,,,,,,,-20.43,Low,Low
668,334,Nigeria,Kano,Liquid,Septage/Sewage,324.67,Low,,6,Unmatched,84.95,In Progress,9.87,2026-01-21 00:51:36,3,12,Low,Store safely and avoid uncontrolled disposal.,Normal,Completed,Regulated,,,,,,,,,-8.23,Low,Low
669,335,Kenya,Nakuru,Organic,Market Waste,212.09,High,,27,Matched,68.35,In Progress,6.16,2026-02-23 11:22:49,1,3,High,"Use PPE, store in labeled containers, avoid drains, await specialist pickup.",Critical,Completed,Hazardous,,,,,,,,,4.95,Low,Low
